"Dataset_ID","slice","Longitude","Latitude","MAAT_WAPLS","biome"
42559,"7000",-110.794225,43.788365,2.28333333333333,3
42559,"8000",-110.794225,43.788365,2.46,3
42563,"0",-8.38863,55.018675,4.7,3
42563,"1000",-8.38863,55.018675,5.4,3
42563,"2000",-8.38863,55.018675,5.86666666666667,3
42563,"3000",-8.38863,55.018675,5.78,3
42563,"4000",-8.38863,55.018675,6.93333333333333,3
42563,"5000",-8.38863,55.018675,6.94,3
42563,"6000",-8.38863,55.018675,7.22,3
42563,"7000",-8.38863,55.018675,5.7,3
42563,"8000",-8.38863,55.018675,5.35,3
42563,"9000",-8.38863,55.018675,5.4,3
42563,"10000",-8.38863,55.018675,5.26666666666667,3
42566,"1000",8.644115,48.731195,6.56666666666667,3
42566,"2000",8.644115,48.731195,7.86666666666667,3
42566,"4000",8.644115,48.731195,8.2,3
42566,"5000",8.644115,48.731195,8.9,3
42566,"6000",8.644115,48.731195,8,3
42566,"9000",8.644115,48.731195,8.53333333333333,3
42566,"10000",8.644115,48.731195,7.1,3
42568,"1000",8.644115,48.731195,6.28,3
42568,"2000",8.644115,48.731195,5.5,3
42568,"3000",8.644115,48.731195,8.63529411764706,3
42568,"4000",8.644115,48.731195,8.77,3
42568,"5000",8.644115,48.731195,8.26,3
42568,"6000",8.644115,48.731195,9.4,3
42570,"1000",8.644115,48.731195,10.8,3
42570,"2000",8.644115,48.731195,9.93333333333333,3
42570,"3000",8.644115,48.731195,10.8,3
42570,"4000",8.644115,48.731195,11,3
42570,"5000",8.644115,48.731195,9.325,3
42570,"6000",8.644115,48.731195,9.725,3
42570,"7000",8.644115,48.731195,9.7,3
42570,"8000",8.644115,48.731195,10.3857142857143,3
42570,"9000",8.644115,48.731195,7.6,3
42645,"0",-109.92042,32.70177,3.4,3
42645,"1000",-109.92042,32.70177,5.25454545454545,3
42645,"2000",-109.92042,32.70177,5.9,3
42649,"0",9.006615,47.694645,7.7,3
42649,"1000",9.006615,47.694645,8.42478632478633,3
42649,"2000",9.006615,47.694645,8.93301886792453,3
42649,"3000",9.006615,47.694645,8.46075949367089,3
42649,"4000",9.006615,47.694645,8.86079545454546,3
42649,"5000",9.006615,47.694645,8.296875,3
42649,"6000",9.006615,47.694645,8.56265060240964,3
42649,"7000",9.006615,47.694645,9.44375,3
42649,"8000",9.006615,47.694645,9.92291666666667,3
42649,"9000",9.006615,47.694645,9.85161290322581,3
42649,"10000",9.006615,47.694645,9.2,3
42652,"0",8.97433,47.67799,9.5,3
42652,"1000",8.97433,47.67799,7.825,3
42652,"2000",8.97433,47.67799,8.22857142857143,3
42652,"3000",8.97433,47.67799,6.22941176470588,3
42652,"4000",8.97433,47.67799,5.28235294117647,3
42652,"5000",8.97433,47.67799,6.32,3
42655,"0",-131.212294,52.091542,3.5,3
42655,"1000",-131.212294,52.091542,3.525,3
42655,"2000",-131.212294,52.091542,3.74615384615385,3
42663,"8000",-55.41568,48.575619,-1,3
42663,"9000",-55.41568,48.575619,0.05,3
42663,"10000",-55.41568,48.575619,-0.85,3
42671,"1000",8.2395,48.56961,8.0671875,3
42671,"2000",8.2395,48.56961,8.42203389830508,3
42671,"3000",8.2395,48.56961,8.6,3
42671,"4000",8.2395,48.56961,8.66153846153846,3
42671,"5000",8.2395,48.56961,8.88181818181818,3
42671,"6000",8.2395,48.56961,9.27826086956522,3
42671,"7000",8.2395,48.56961,9.56,3
42671,"8000",8.2395,48.56961,9.68,3
42671,"9000",8.2395,48.56961,9.4,3
42671,"10000",8.2395,48.56961,7.3,3
42673,"2000",8.348515,48.574655,7.38571428571429,3
42673,"3000",8.348515,48.574655,7.41666666666667,3
42673,"4000",8.348515,48.574655,8.425,3
42673,"5000",8.348515,48.574655,8.15,3
42673,"6000",8.348515,48.574655,8.8,3
42673,"7000",8.348515,48.574655,8.85,3
42673,"8000",8.348515,48.574655,9,3
42673,"9000",8.348515,48.574655,8.95,3
42673,"10000",8.348515,48.574655,9,3
42679,"9000",-55.507565,47.629055,0.1,3
42679,"10000",-55.507565,47.629055,2,3
42681,"1000",8.348515,48.574655,7.175,3
42681,"2000",8.348515,48.574655,8.03703703703704,3
42681,"3000",8.348515,48.574655,7.88490566037736,3
42681,"4000",8.348515,48.574655,7.88983050847458,3
42681,"5000",8.348515,48.574655,8.13396226415094,3
42681,"6000",8.348515,48.574655,8.63484848484848,3
42681,"7000",8.348515,48.574655,9.3,3
42681,"8000",8.348515,48.574655,9.10666666666667,3
42681,"9000",8.348515,48.574655,8.77333333333333,3
42681,"10000",8.348515,48.574655,7.5,3
42683,"1000",8.458815,48.71804,7,3
42683,"2000",8.458815,48.71804,8.32222222222222,3
42683,"3000",8.458815,48.71804,8.54285714285714,3
42683,"4000",8.458815,48.71804,8.86428571428571,3
42683,"5000",8.458815,48.71804,8.96363636363636,3
42683,"6000",8.458815,48.71804,9.01739130434783,3
42683,"7000",8.458815,48.71804,9.36875,3
42683,"8000",8.458815,48.71804,9.415,3
42683,"9000",8.458815,48.71804,7.625,3
42685,"3000",8.458815,48.71804,8.37142857142857,3
42685,"4000",8.458815,48.71804,8.621875,3
42685,"5000",8.458815,48.71804,8.85789473684211,3
42685,"6000",8.458815,48.71804,8.97027027027027,3
42685,"7000",8.458815,48.71804,9.425,3
42685,"8000",8.458815,48.71804,9.68333333333333,3
42685,"9000",8.458815,48.71804,9.81,3
42685,"10000",8.458815,48.71804,8.8,3
42687,"0",8.29549,48.66846,6.3,3
42687,"1000",8.29549,48.66846,7.39032258064516,3
42687,"2000",8.29549,48.66846,8.38095238095238,3
42687,"3000",8.29549,48.66846,8.07,3
42689,"0",9.024175,47.75398,6.97777777777778,3
42689,"1000",9.024175,47.75398,7.67609756097561,3
42689,"2000",9.024175,47.75398,8.62826086956522,3
42692,"0",8.29549,48.66846,7.73333333333333,3
42692,"1000",8.29549,48.66846,7.62978723404255,3
42692,"2000",8.29549,48.66846,8.06315789473684,3
42692,"3000",8.29549,48.66846,8.08529411764706,3
42692,"4000",8.29549,48.66846,8.38157894736842,3
42692,"5000",8.29549,48.66846,8.31707317073171,3
42692,"6000",8.29549,48.66846,8.6109375,3
42692,"7000",8.29549,48.66846,9.45384615384615,3
42692,"8000",8.29549,48.66846,9.71333333333333,3
42692,"9000",8.29549,48.66846,9.11428571428571,3
42692,"10000",8.29549,48.66846,9.04666666666667,3
42712,"10000",-55.572665,47.921715,1.56666666666667,3
42714,"4000",14.10019,52.8455,8.8625,3
42714,"5000",14.10019,52.8455,8.82068965517241,3
42714,"6000",14.10019,52.8455,9.27307692307692,3
42714,"7000",14.10019,52.8455,9.37142857142857,3
42714,"8000",14.10019,52.8455,8.61,3
42714,"9000",14.10019,52.8455,8.8,3
42714,"10000",14.10019,52.8455,8.48571428571429,3
42716,"1000",14.10019,52.8455,7.77777777777778,3
42716,"2000",14.10019,52.8455,9.05757575757576,3
42716,"3000",14.10019,52.8455,8.71304347826087,3
42716,"4000",14.10019,52.8455,8.51851851851852,3
42716,"5000",14.10019,52.8455,8.4,3
42716,"6000",14.10019,52.8455,8.86666666666667,3
42722,"0",-55.493585,48.24774,-0.8,3
42722,"3000",-55.493585,48.24774,-1.3,3
42722,"6000",-55.493585,48.24774,0.5,3
42722,"7000",-55.493585,48.24774,0.1,3
42722,"8000",-55.493585,48.24774,-0.05,3
42722,"9000",-55.493585,48.24774,-1.05,3
42722,"10000",-55.493585,48.24774,0.8,3
42745,"0",-138.373465,61.07859,-3.5,3
42745,"1000",-138.373465,61.07859,-3.94285714285714,3
42745,"2000",-138.373465,61.07859,-4,2
42745,"3000",-138.373465,61.07859,-3.825,3
42745,"4000",-138.373465,61.07859,-3.7,3
42745,"5000",-138.373465,61.07859,-3.7625,3
42745,"6000",-138.373465,61.07859,-3.51428571428571,3
42745,"7000",-138.373465,61.07859,-3.1625,3
42745,"8000",-138.373465,61.07859,-3.2375,3
42745,"9000",-138.373465,61.07859,-3.3125,3
42745,"10000",-138.373465,61.07859,-3.32222222222222,3
43513,"0",9.80624,46.46994,4.2,3
43513,"1000",9.80624,46.46994,3.84,3
43513,"2000",9.80624,46.46994,3.22,3
43513,"3000",9.80624,46.46994,3.85,3
43513,"4000",9.80624,46.46994,3.7,3
43513,"5000",9.80624,46.46994,4.2,3
43513,"6000",9.80624,46.46994,3.86666666666667,3
43513,"7000",9.80624,46.46994,2.25,3
43513,"8000",9.80624,46.46994,3.13333333333333,3
43513,"9000",9.80624,46.46994,2.73333333333333,3
43513,"10000",9.80624,46.46994,3.86666666666667,3
43525,"0",-7.269885,57.351485,2.2,3
43525,"1000",-7.269885,57.351485,6.42307692307692,3
43525,"2000",-7.269885,57.351485,5.56666666666667,3
43525,"3000",-7.269885,57.351485,6,3
43525,"4000",-7.269885,57.351485,3.83333333333333,3
43525,"5000",-7.269885,57.351485,5.36,3
43525,"6000",-7.269885,57.351485,5.9,3
43525,"7000",-7.269885,57.351485,6.14666666666667,3
43525,"8000",-7.269885,57.351485,5.78461538461538,3
43525,"9000",-7.269885,57.351485,5.14545454545455,3
43525,"10000",-7.269885,57.351485,3.65,3
43533,"0",-6.7703,58.265025,0.8,3
43533,"1000",-6.7703,58.265025,2.175,3
43533,"2000",-6.7703,58.265025,1.025,3
43533,"3000",-6.7703,58.265025,0.4,3
43533,"4000",-6.7703,58.265025,1.08,3
43533,"5000",-6.7703,58.265025,0.957142857142857,3
43533,"6000",-6.7703,58.265025,0.466666666666667,3
43533,"7000",-6.7703,58.265025,1.18571428571429,3
43533,"8000",-6.7703,58.265025,1.3,3
43533,"9000",-6.7703,58.265025,2.975,3
43533,"10000",-6.7703,58.265025,2.48571428571429,3
44723,"0",8.08088,47.090765,7.6,3
44723,"1000",8.08088,47.090765,7.47241379310345,3
44723,"2000",8.08088,47.090765,7.34137931034483,3
44723,"3000",8.08088,47.090765,7.70714285714286,3
44723,"4000",8.08088,47.090765,7.92,3
44723,"5000",8.08088,47.090765,7.66153846153846,3
44723,"6000",8.08088,47.090765,7.80952380952381,3
44723,"7000",8.08088,47.090765,8.71176470588235,3
44723,"8000",8.08088,47.090765,9.395,3
44723,"9000",8.08088,47.090765,10.0125,3
44723,"10000",8.08088,47.090765,10.3416666666667,3
44896,"1000",-4.10115,53.19781,6.1,3
44896,"2000",-4.10115,53.19781,7.9,3
44896,"3000",-4.10115,53.19781,7.65714285714286,3
44896,"4000",-4.10115,53.19781,8.78333333333333,3
44896,"5000",-4.10115,53.19781,7.86,3
44896,"6000",-4.10115,53.19781,8.68333333333333,3
44896,"7000",-4.10115,53.19781,8.72777777777778,3
44896,"8000",-4.10115,53.19781,8.78888888888889,3
44896,"9000",-4.10115,53.19781,7.60555555555556,3
44896,"10000",-4.10115,53.19781,6.5,3
44941,"0",16.3814,68.660445,0.9,3
44941,"1000",16.3814,68.660445,-0.86,3
44941,"2000",16.3814,68.660445,-2.62,3
44941,"3000",16.3814,68.660445,-1.875,3
44941,"4000",16.3814,68.660445,-0.12,3
44941,"5000",16.3814,68.660445,-2.5,3
44941,"6000",16.3814,68.660445,0.44,3
44941,"7000",16.3814,68.660445,0.9,3
44941,"8000",16.3814,68.660445,1.01111111111111,3
44941,"9000",16.3814,68.660445,-0.12,3
44941,"10000",16.3814,68.660445,-1.13333333333333,3
44951,"0",20.42514,48.33724,7.4,3
44951,"1000",20.42514,48.33724,8,3
44951,"2000",20.42514,48.33724,9.325,3
44951,"3000",20.42514,48.33724,7.75,3
44951,"4000",20.42514,48.33724,10.2666666666667,3
44951,"5000",20.42514,48.33724,9.58,3
44951,"6000",20.42514,48.33724,8.95,3
44951,"7000",20.42514,48.33724,8.3,3
44951,"8000",20.42514,48.33724,8.58333333333333,3
44951,"9000",20.42514,48.33724,9.83076923076923,3
44951,"10000",20.42514,48.33724,5.64,3
45092,"3000",51.101111,41.548056,7.8,3
45092,"4000",51.101111,41.548056,7.91538461538462,3
45092,"5000",51.101111,41.548056,7.7625,3
45092,"6000",51.101111,41.548056,7.63333333333333,3
45092,"7000",51.101111,41.548056,7.36,3
45092,"8000",51.101111,41.548056,7.87777777777778,3
45092,"9000",51.101111,41.548056,7.775,3
45092,"10000",51.101111,41.548056,7.63333333333333,3
45097,"5000",51.537778,38.760833,9.8,3
45097,"6000",51.537778,38.760833,9.9,3
45097,"7000",51.537778,38.760833,9.65,3
45097,"8000",51.537778,38.760833,9.43333333333333,3
45097,"9000",51.537778,38.760833,9.55,3
45097,"10000",51.537778,38.760833,10.1333333333333,3
45101,"1000",21.916667,40.816667,9,3
45101,"2000",21.916667,40.816667,9.46666666666667,3
45101,"3000",21.916667,40.816667,8.76666666666667,3
45101,"4000",21.916667,40.816667,6.26666666666667,3
45101,"5000",21.916667,40.816667,10.75,3
45101,"6000",21.916667,40.816667,10.7888888888889,3
45101,"7000",21.916667,40.816667,10.5666666666667,3
45101,"8000",21.916667,40.816667,10.7375,3
45101,"9000",21.916667,40.816667,9.7,3
45101,"10000",21.916667,40.816667,10.5,3
45103,"10000",21.916667,40.816667,9.9,3
45105,"1000",20.775556,39.987778,5.55,3
45105,"2000",20.775556,39.987778,6.86,3
45105,"3000",20.775556,39.987778,7.16923076923077,3
45105,"4000",20.775556,39.987778,8.03571428571429,3
45105,"5000",20.775556,39.987778,8.17,3
45105,"6000",20.775556,39.987778,8.8125,3
45105,"7000",20.775556,39.987778,8.98333333333333,3
45105,"8000",20.775556,39.987778,9.74285714285714,3
45105,"9000",20.775556,39.987778,9.65,3
45105,"10000",20.775556,39.987778,10.4,3
45107,"2000",20.595278,39.885,9.43333333333333,3
45107,"3000",20.595278,39.885,8.7,3
45107,"4000",20.595278,39.885,9.3,3
45107,"5000",20.595278,39.885,9.025,3
45107,"6000",20.595278,39.885,9.32857142857143,3
45107,"7000",20.595278,39.885,8.68571428571429,3
45107,"8000",20.595278,39.885,9.15,3
45107,"9000",20.595278,39.885,9.31111111111111,3
45107,"10000",20.595278,39.885,11.3625,3
45111,"0",50.1475,37.185556,10.1,3
45111,"1000",50.1475,37.185556,8.37142857142857,3
45113,"1000",35.388333,31.418889,12.8142857142857,3
45113,"2000",35.388333,31.418889,13.2333333333333,3
45113,"3000",35.388333,31.418889,13.8,3
45113,"4000",35.388333,31.418889,14.1125,3
45113,"5000",35.388333,31.418889,13.55,3
45113,"6000",35.388333,31.418889,13.34,3
45113,"7000",35.388333,31.418889,12.9375,3
45113,"8000",35.388333,31.418889,13.6,3
45113,"9000",35.388333,31.418889,12.96,3
45113,"10000",35.388333,31.418889,12.5,3
45115,"2000",-7.3,53.316667,8.86,3
45115,"3000",-7.3,53.316667,9.12954545454545,3
45117,"1000",22.80349,45.33407,5.43846153846154,3
45117,"2000",22.80349,45.33407,6.4,3
45117,"3000",22.80349,45.33407,6.46,3
45117,"5000",22.80349,45.33407,4.9,3
45117,"6000",22.80349,45.33407,7,3
45117,"7000",22.80349,45.33407,6.63333333333333,3
45117,"8000",22.80349,45.33407,5.47142857142857,3
45117,"9000",22.80349,45.33407,6.58,3
45117,"10000",22.80349,45.33407,5.21333333333333,3
45137,"0",22.661111,47.108333,8.3,3
45137,"1000",22.661111,47.108333,9.40833333333333,3
45137,"2000",22.661111,47.108333,8.15185185185185,3
45137,"3000",22.661111,47.108333,8.34761904761905,3
45137,"4000",22.661111,47.108333,8.68888888888889,3
45137,"5000",22.661111,47.108333,9.2,3
45137,"6000",22.661111,47.108333,8.45714285714286,3
45144,"10000",14.1,46.366667,5.6,3
45164,"0",53.25,41.85,7.84285714285714,3
45164,"1000",53.25,41.85,8.06,3
45168,"1000",28,40.166667,9.4,3
45168,"2000",28,40.166667,11.6,3
45168,"3000",28,40.166667,9.8,3
45168,"4000",28,40.166667,10.575,3
45168,"5000",28,40.166667,9.3,3
45170,"1000",29.533056,40.433889,11.2714285714286,3
45170,"2000",29.533056,40.433889,11.2666666666667,3
45170,"3000",29.533056,40.433889,10.93,3
45170,"4000",29.533056,40.433889,11.4375,3
45170,"5000",29.533056,40.433889,11.2833333333333,3
45170,"6000",29.533056,40.433889,10.9333333333333,3
45170,"7000",29.533056,40.433889,12,3
45170,"8000",29.533056,40.433889,12.3166666666667,3
45170,"9000",29.533056,40.433889,11.975,3
45170,"10000",29.533056,40.433889,12.125,3
45173,"1000",30.25,40.716667,10.61,3
45173,"2000",30.25,40.716667,10.95,3
45181,"1000",-3.5725,41.808333,9.23333333333333,3
45181,"2000",-3.5725,41.808333,8.37857142857143,3
45181,"3000",-3.5725,41.808333,8.91428571428571,3
45181,"4000",-3.5725,41.808333,8.5,3
45181,"5000",-3.5725,41.808333,7.62857142857143,3
45181,"6000",-3.5725,41.808333,7.83333333333333,3
45181,"7000",-3.5725,41.808333,7.05,3
45181,"8000",-3.5725,41.808333,7.2,3
45184,"0",-4.06103,40.86104,6.64,3
45184,"1000",-4.06103,40.86104,7.70294117647059,3
45186,"0",-4.031111,40.852222,8.05,3
45186,"1000",-4.031111,40.852222,6.7,3
45188,"0",-6.209722,40.546667,10.8,3
45188,"1000",-6.209722,40.546667,9.65882352941177,3
45188,"2000",-6.209722,40.546667,8.62,3
45188,"3000",-6.209722,40.546667,8.2,3
45188,"4000",-6.209722,40.546667,7.93333333333333,3
45188,"5000",-6.209722,40.546667,8.73333333333333,3
45188,"6000",-6.209722,40.546667,8.9125,3
45188,"7000",-6.209722,40.546667,8,3
45188,"8000",-6.209722,40.546667,8.47,3
45188,"9000",-6.209722,40.546667,9.375,3
45188,"10000",-6.209722,40.546667,9.4625,3
45190,"1000",-6.321389,42.304167,8.58,3
45190,"2000",-6.321389,42.304167,8.84,3
45190,"3000",-6.321389,42.304167,8.44,3
45190,"4000",-6.321389,42.304167,8.8625,3
45192,"0",-6.070278,42.126111,7.9,3
45192,"1000",-6.070278,42.126111,8.37272727272727,3
45192,"2000",-6.070278,42.126111,8.03333333333333,3
45192,"3000",-6.070278,42.126111,8.325,3
45192,"4000",-6.070278,42.126111,8.2,3
45192,"5000",-6.070278,42.126111,8.33333333333333,3
45192,"6000",-6.070278,42.126111,7.95,3
45192,"7000",-6.070278,42.126111,8.4,3
45192,"8000",-6.070278,42.126111,8.525,3
45192,"9000",-6.070278,42.126111,9.06666666666667,3
45192,"10000",-6.070278,42.126111,8.325,3
45194,"0",-4.031389,40.841944,6.03333333333333,3
45194,"1000",-4.031389,40.841944,5.91333333333333,3
45194,"2000",-4.031389,40.841944,7.04285714285714,3
45194,"3000",-4.031389,40.841944,6.9125,3
45196,"0",-0.1125,52.160556,9.77142857142857,3
45196,"1000",-0.1125,52.160556,10.4529411764706,3
45200,"0",0.834167,52.181944,9.54,3
45202,"4000",0.234167,51.491944,10.1392857142857,3
45202,"5000",0.234167,51.491944,11.35,3
45204,"3000",0.194444,51.511944,7.7,3
45204,"4000",0.194444,51.511944,10.4285714285714,3
45207,"0",0.723333,51.913611,8.09622641509434,3
45210,"0",0.723333,51.913611,8.7625,3
45210,"1000",0.723333,51.913611,10.1285714285714,3
45214,"7000",-0.483889,51.552222,6.35,3
45214,"8000",-0.483889,51.552222,5.55,3
45214,"9000",-0.483889,51.552222,6.7,3
45214,"10000",-0.483889,51.552222,4.43333333333333,3
45216,"9000",-0.483889,51.552222,10.8,3
45216,"10000",-0.483889,51.552222,9.8,3
45219,"1000",-2.163611,54.096389,7.28,3
45219,"2000",-2.163611,54.096389,7.51428571428571,3
45219,"3000",-2.163611,54.096389,8.01538461538462,3
45219,"4000",-2.163611,54.096389,8.45833333333333,3
45219,"5000",-2.163611,54.096389,8.8,3
45221,"3000",-8.033333,54.416667,8.87037037037037,3
45221,"4000",-8.033333,54.416667,8.75714285714286,3
45223,"3000",-5.953056,54.544167,8.4,3
45223,"4000",-5.953056,54.544167,9.25,3
45223,"5000",-5.953056,54.544167,9.2,3
45223,"6000",-5.953056,54.544167,8.73076923076923,3
45223,"7000",-5.953056,54.544167,8.61333333333333,3
45223,"8000",-5.953056,54.544167,8.43125,3
45223,"9000",-5.953056,54.544167,8.06153846153846,3
45223,"10000",-5.953056,54.544167,7.225,3
45281,"1000",25.273611,47.1125,5.7,3
45281,"2000",25.273611,47.1125,6.24,3
45281,"3000",25.273611,47.1125,6.43,3
45281,"4000",25.273611,47.1125,6.81428571428571,3
45281,"5000",25.273611,47.1125,6.84444444444444,3
45281,"6000",25.273611,47.1125,6.27142857142857,3
45281,"7000",25.273611,47.1125,6.55,3
45281,"8000",25.273611,47.1125,6.5,3
45281,"9000",25.273611,47.1125,5.6,3
45281,"10000",25.273611,47.1125,7.03333333333333,3
45298,"1000",23.136389,46.466111,6.46,3
45298,"2000",23.136389,46.466111,7.005,3
45298,"3000",23.136389,46.466111,7.56315789473684,3
45298,"4000",23.136389,46.466111,6.79230769230769,3
45298,"5000",23.136389,46.466111,6.29,3
45298,"6000",23.136389,46.466111,6.4125,3
45298,"7000",23.136389,46.466111,6.88571428571429,3
45311,"0",19.1,68.345556,0.7,3
45311,"1000",19.1,68.345556,-0.38,3
45311,"2000",19.1,68.345556,-0.45,3
45311,"3000",19.1,68.345556,-0.357142857142857,3
45311,"4000",19.1,68.345556,0.86,3
45311,"5000",19.1,68.345556,-0.98,3
45311,"6000",19.1,68.345556,1.3,3
45311,"7000",19.1,68.345556,-0.35,3
45311,"8000",19.1,68.345556,-1.48571428571429,3
45311,"9000",19.1,68.345556,-0.416666666666667,3
45311,"10000",19.1,68.345556,-1.18333333333333,3
45314,"1000",20.460278,67.966111,0.166666666666667,3
45314,"2000",20.460278,67.966111,0.275,3
45314,"3000",20.460278,67.966111,0.56,3
45314,"4000",20.460278,67.966111,1.1,3
45314,"5000",20.460278,67.966111,0.75,3
45314,"6000",20.460278,67.966111,1.07142857142857,3
45314,"7000",20.460278,67.966111,0.5375,3
45314,"8000",20.460278,67.966111,1.35,3
45314,"9000",20.460278,67.966111,1,3
45316,"0",35.429722,31.491111,13.6,3
45316,"1000",35.429722,31.491111,13.08,3
45316,"2000",35.429722,31.491111,13.4285714285714,3
45316,"3000",35.429722,31.491111,13.3894736842105,3
45319,"1000",32.616667,46.516667,7.325,3
45319,"2000",32.616667,46.516667,6.93333333333333,3
45319,"3000",32.616667,46.516667,7.16666666666667,3
45319,"4000",32.616667,46.516667,7.5,3
45319,"5000",32.616667,46.516667,7.23333333333333,3
45319,"6000",32.616667,46.516667,6.975,3
45319,"7000",32.616667,46.516667,6.26,3
45319,"8000",32.616667,46.516667,7.9,3
45319,"9000",32.616667,46.516667,7,3
45319,"10000",32.616667,46.516667,6.9,3
45320,"1000",32.616667,46.516667,7.325,3
45320,"2000",32.616667,46.516667,6.93333333333333,3
45320,"3000",32.616667,46.516667,7.16666666666667,3
45320,"4000",32.616667,46.516667,7.5,3
45320,"5000",32.616667,46.516667,7.23333333333333,3
45320,"6000",32.616667,46.516667,6.975,3
45320,"7000",32.616667,46.516667,6.26,3
45320,"8000",32.616667,46.516667,7.9,3
45320,"9000",32.616667,46.516667,7.025,3
45320,"10000",32.616667,46.516667,6.8,3
45322,"0",12.633333,37.616667,16.3,3
45322,"1000",12.633333,37.616667,12.7666666666667,3
45322,"2000",12.633333,37.616667,18.625,3
45322,"3000",12.633333,37.616667,17.7,3
45322,"4000",12.633333,37.616667,18.4,3
45322,"5000",12.633333,37.616667,19.0666666666667,3
45322,"6000",12.633333,37.616667,20.44,3
45322,"7000",12.633333,37.616667,17.26,3
45322,"8000",12.633333,37.616667,13.2333333333333,3
45322,"9000",12.633333,37.616667,13.5,3
45322,"10000",12.633333,37.616667,16.58,3
45324,"0",12.65,37.6,10.7,3
45324,"1000",12.65,37.6,11.3714285714286,3
45324,"2000",12.65,37.6,13.3,3
45324,"3000",12.65,37.6,13.2,3
45324,"4000",12.65,37.6,16.35,3
45324,"5000",12.65,37.6,16.4875,3
45324,"6000",12.65,37.6,15.88,3
45324,"7000",12.65,37.6,14.975,3
45324,"8000",12.65,37.6,11.475,3
45324,"9000",12.65,37.6,12.2916666666667,3
45324,"10000",12.65,37.6,13.4,3
45327,"0",12.75,44.751944,8.1375,3
45327,"1000",12.75,44.751944,7.28095238095238,3
45329,"0",11.617778,59.059722,4.8,3
45329,"1000",11.617778,59.059722,4.62,3
45329,"2000",11.617778,59.059722,5.025,3
45329,"3000",11.617778,59.059722,5.42,3
45329,"4000",11.617778,59.059722,6.35,3
45329,"5000",11.617778,59.059722,6.36666666666667,3
45329,"6000",11.617778,59.059722,6.58,3
45329,"7000",11.617778,59.059722,6.64,3
45329,"8000",11.617778,59.059722,6.3,3
45329,"9000",11.617778,59.059722,5.4,3
45329,"10000",11.617778,59.059722,5.22,3
45331,"0",8.454444,63.4575,2.7,3
45331,"1000",8.454444,63.4575,0.625,3
45331,"2000",8.454444,63.4575,0.0333333333333333,3
45331,"3000",8.454444,63.4575,1.73333333333333,3
45331,"4000",8.454444,63.4575,2.375,3
45331,"5000",8.454444,63.4575,3.15,3
45331,"6000",8.454444,63.4575,3,3
45331,"7000",8.454444,63.4575,3.68181818181818,3
45331,"8000",8.454444,63.4575,3.45,3
45331,"9000",8.454444,63.4575,0.04,3
45331,"10000",8.454444,63.4575,-1.31111111111111,3
45343,"0",8.877778,63.351389,-3.9,3
45343,"1000",8.877778,63.351389,-3.65,3
45343,"2000",8.877778,63.351389,-1.96,3
45343,"3000",8.877778,63.351389,-1.12,3
45343,"4000",8.877778,63.351389,0.925,3
45343,"5000",8.877778,63.351389,0.116666666666667,3
45343,"6000",8.877778,63.351389,3.44,3
45343,"7000",8.877778,63.351389,3.34,3
45343,"8000",8.877778,63.351389,1.46666666666667,3
45343,"9000",8.877778,63.351389,1.5,3
45343,"10000",8.877778,63.351389,-1.15,3
45345,"0",9.416944,63.059722,1.1,3
45345,"1000",9.416944,63.059722,-0.58,3
45345,"2000",9.416944,63.059722,0.133333333333333,3
45345,"3000",9.416944,63.059722,0.71,3
45345,"4000",9.416944,63.059722,1.07692307692308,3
45345,"5000",9.416944,63.059722,2.38888888888889,3
45345,"6000",9.416944,63.059722,2.88333333333333,3
45345,"7000",9.416944,63.059722,3.15714285714286,3
45345,"8000",9.416944,63.059722,2.76666666666667,3
45345,"9000",9.416944,63.059722,1.12,3
45345,"10000",9.416944,63.059722,-0.466666666666667,3
45347,"1000",9.833333,62.266667,0.266666666666667,3
45347,"2000",9.833333,62.266667,-0.1,3
45347,"3000",9.833333,62.266667,-0.0375,3
45347,"4000",9.833333,62.266667,-0.483333333333333,3
45347,"5000",9.833333,62.266667,-0.175,3
45347,"6000",9.833333,62.266667,-0.975,3
45347,"7000",9.833333,62.266667,0.266666666666667,3
45347,"8000",9.833333,62.266667,-0.575,3
45347,"9000",9.833333,62.266667,-0.242857142857143,3
45347,"10000",9.833333,62.266667,-0.175,3
45349,"0",9.876667,61.649167,-0.4,3
45349,"1000",9.876667,61.649167,0.8875,3
45349,"2000",9.876667,61.649167,1.11428571428571,3
45349,"3000",9.876667,61.649167,1,3
45349,"4000",9.876667,61.649167,-1.5,3
45349,"5000",9.876667,61.649167,0.8,3
45349,"6000",9.876667,61.649167,-0.725,3
45349,"7000",9.876667,61.649167,1.1,3
45349,"8000",9.876667,61.649167,1.5,3
45349,"9000",9.876667,61.649167,0.1,3
45349,"10000",9.876667,61.649167,0.98,3
45351,"0",10.267778,61.5625,1.5,3
45351,"1000",10.267778,61.5625,0.0666666666666667,3
45351,"2000",10.267778,61.5625,2.08166817117217e-17,3
45351,"3000",10.267778,61.5625,-0.1,3
45351,"4000",10.267778,61.5625,-1,3
45351,"5000",10.267778,61.5625,-0.05,3
45351,"6000",10.267778,61.5625,-0.757142857142857,3
45351,"7000",10.267778,61.5625,-0.333333333333333,3
45351,"8000",10.267778,61.5625,0.52,3
45351,"9000",10.267778,61.5625,-0.1,3
45351,"10000",10.267778,61.5625,0.1,3
45377,"0",24.1,59.075,3.4,3
